x,y
0,85.98142754560095
1,25.01908297418619
2,66.08089238692781
3,54.04247646015952
4,15.118959445843068
5,29.359355507466624
6,125.47743745847143
7,115.92100613258265
8,23.21527177098718
9,61.106605498149094
10,1.0955131561934905
11,79.29297386028543
12,23.354122905868493
13,80.1116835913717
14,38.03531760992644
15,56.55420084229028
16,100.56792972971553
17,65.22859890233835
18,72.69177414067555
19,149.15685505580706
20,74.86436522565789
21,88.9410107464556
22,32.82953485366511
23,18.56166389187213
24,99.41879932312509
25,19.65705916570311
26,102.07050040788374
27,56.958776894663714
28,13.041349285124845
29,54.45339484244358
30,40.24916676323811
31,66.18827071398708
32,116.0559248361305
33,34.589772986160824
34,0.0
35,55.30074092790236
36,51.174013793082544
37,105.63275350564419
38,48.57828651191372
39,26.74595305265175
40,63.58102728271389
41,25.649028324014004
42,0.0
43,82.17894838090193
44,60.54540332817282
45,22.727620587193496
46,70.21749878174522
47,60.24526628250482
48,21.4623378525229
49,111.49373472770154
50,54.35283036070334
51,141.34807001632828
52,44.53481361944559
53,41.821206154540526
54,107.84338317657563
55,74.18781489156176
56,0.0
57,67.39667172225757
58,0.0
59,82.59378329153037
60,0.0
61,0.0
62,88.36586675152012
63,70.8086679272607
64,64.16017048215
65,79.64982217519267
66,59.603396567641184
67,6.811690070025108
68,36.866019470875614
69,45.326671819001675
70,160.507434835575
71,112.21213738480306
72,61.37305439305349
73,54.221087703645466
74,43.8584027773999
75,69.27716576964453
76,22.059809028799663
77,7.160670097439379
78,52.38212556194782
79,31.151037760125504
80,26.879149710372783
81,13.288479144364388
82,24.81983618112606
83,29.172725398739583
84,32.15383576012741
85,21.706952026162714
86,89.95836197207664
87,19.385486715273796
88,60.86117710043476
89,57.16576339965074
90,33.51284874143333
91,16.431197481755806
92,49.81771411440148
93,60.60927749062971
94,140.8285117400961
95,85.80498338964564
96,0.0
97,77.21544205089475
98,77.15169491929515
99,44.221080807180385
100,0.0
101,27.87551807419988
102,2.488380944936708
103,43.604237736043764
104,26.48292928831212
105,105.22771450284382
106,52.197969725514504
107,37.041787887834275
108,88.00853141167315
109,26.826141938507263
110,66.38693135137258
111,49.22678230486657
112,28.44889914846063
113,43.81026704942691
114,27.776328993010466
115,0.39239772802581285
116,38.13373944076559
117,25.806584715697632
118,39.511947457161284
119,43.55156252308608
120,9.5989374167496
121,41.23882291884198
122,0.0
123,78.40932384859468
124,85.14318131274572
125,80.17796845206767
126,43.49575690564554
127,51.56808154167835
128,22.12833943112369
129,50.614534301237384
130,23.5070969826963
131,15.259483741790724
132,0.0
133,0.0
134,0.0
135,55.042262409433214
136,31.78252860267004
137,16.43375956912108
138,96.64425628640913
139,125.64874553605023
140,71.48510189499595
141,24.72406414262795
142,59.79811264641084
143,8.465928354875508
144,36.154752367194355
145,41.50920744100868
146,55.87654806850525
147,65.89359462711528
148,0.0
149,16.84010046103944
150,49.253707664898386
151,52.91684094610014
152,32.81056630409604
153,6.942943843053229
154,42.35429781522167
155,39.00389873698083
156,64.73463090331903
157,103.40517437270957
158,17.514544339351044
159,89.62852748557827
160,96.0491009309749
161,94.0025926672242
162,61.42995821039283
163,10.847183580187888
164,51.06065998748946
165,40.781432128925616
166,38.12532754556328
167,62.99113305490007
168,100.24242638331921
169,41.0102144608237
170,68.89982440433079
171,13.870796162482407
172,71.48049406535046
173,11.831971157448933
174,43.94959995852775
175,36.36683934199645
176,66.64331765002665
177,40.72621585702789
