x,y
0,103.80711718001098
1,70.90372123957604
2,42.83366517309
3,16.155950152280887
4,47.13820368177561
5,67.80612518401922
6,52.841600018608375
7,8.757535793370657
8,55.50074687232748
9,84.63375205271788
10,26.256972496804963
11,98.80843255019491
12,53.9028981911619
13,82.32348043148247
14,21.850704246320426
15,0.0
16,34.76692506961521
17,53.93886283556902
18,49.442975893197776
19,27.662668926440347
20,23.86380094020769
21,46.71756243371874
22,23.81497955999516
23,62.91476641099327
24,50.836468371761825
25,45.9491075936496
26,77.86183880684395
27,57.2555763221674
28,11.43583317854911
29,8.15434591826606
30,65.26945811735952
31,78.43341010796584
32,58.124528480309245
33,65.04513584245629
34,56.23115486812446
35,126.41348743798873
36,71.01614775656225
37,84.04291154010704
38,44.48237105884184
39,91.89481602970267
40,13.964274681673622
41,39.25103270032929
42,5.947235276604154
43,83.01380044723554
44,53.90671264867625
45,38.201251446593375
46,43.75634225597762
47,80.40405205345972
48,0.0
49,69.64457380211046
50,25.9585472395271
51,54.70206546229675
52,68.09085879041588
53,73.05142247900932
54,23.21789374635675
55,59.31500300469374
56,110.39783508117975
57,39.53328451569358
58,82.30238673491414
59,78.42604873979666
60,70.04791993988549
61,108.67098638527891
62,74.84860872078707
63,33.839541180983815
64,35.310698097102396
65,10.64222039254983
66,42.842195760323975
67,21.34114917826956
68,34.932949068322664
69,65.79085422735241
70,102.61826686041627
71,90.14973866949356
72,10.995859027952946
73,45.53395775519276
74,67.8315742959502
75,67.99056205167184
76,56.0303091688436
77,58.54521375751747
78,23.006456014976763
79,87.73345375515974
80,35.45764758297669
81,63.51231568990351
82,39.40101651651177
83,66.36720203125488
84,6.289752066150633
85,72.68875131860531
86,89.56627866639901
87,84.69181473699336
88,29.266639941801667
89,86.64751424808962
90,1.1817545816720099
91,37.46340380858145
92,59.84853471437134
93,69.80321882591568
94,98.05063974372058
95,41.98524310407516
96,40.1512987256129
97,25.87439785059298
98,0.0
99,45.77772063745021
100,82.19645153695711
101,5.1430936301024985
102,113.2447722784343
103,115.49648478270885
104,40.0358838171321
105,38.05584756648108
106,67.70330936581162
107,83.89678489275754
108,50.843815601304286
109,51.04630004068657
110,0.0
111,44.388487639005035
112,14.285280187389468
113,13.274773315385325
114,40.2771596521035
115,73.87362563040182
116,78.20886432560704
117,79.00883009786631
118,20.13691860578121
119,46.907123709077446
120,7.234454746505186
121,25.451644593552626
122,119.56881012548061
123,100.18945604875478
124,96.48180011742055
125,63.3324052533309
126,51.69314060365447
127,18.427336980798376
128,33.45000789429189
129,9.23885629852235
130,51.11578176248845
131,47.985913352410115
132,28.58452750090365
133,7.82380210973573
134,74.87687542698828
135,45.23980013273291
136,54.69746028339718
137,109.82911468144657
138,34.753655079288734
139,127.40986394063182
140,70.60307573011127
141,28.76980731966216
142,0.0
143,95.31404033009659
144,14.690356407179465
145,99.62092035435279
146,60.62218365994058
147,51.58650196068951
148,126.6325536738285
149,45.62568754648771
150,22.14314102976632
151,18.853494334214957
152,65.30966042657741
153,75.36689613663667
154,70.68386960467035
155,66.93614662397982
156,75.38340382754953
157,7.308654784464636
158,67.41745824811088
159,18.647868199439667
160,26.428048042264926
161,29.60926076472588
162,12.58994737840797
163,67.54825656388279
164,53.97751545845732
165,24.45575253543187
166,38.79724206780456
167,70.47452546751246
168,55.36201703441718
169,49.62995018599596
170,92.80217074146043
171,51.55499307942848
172,58.450384498301915
173,67.13839569270911
174,82.87975237924942
175,60.95924939044288
176,50.245526892006495
177,22.440694613842783
178,20.197186945845157
179,45.406969069389206
180,37.715380137882406
181,110.67241703433989
182,38.422248695039926
183,41.83359068829742
184,35.391966236270164
185,12.962316847271673
186,76.5810394265494
187,100.03827069109667
188,65.15841450490413
189,0.0
190,9.152437068975793
191,80.28387445912432
192,0.0
193,0.0
194,42.627467360684406
195,15.74985224297044
196,98.11115497068427
197,43.746556348460686
