x,y
0,63.712854844770966
1,107.91560276911383
2,70.38047602950402
3,31.444540139138446
4,36.632727178482625
5,42.53312231676753
6,30.088154971742227
7,17.55432749770581
8,39.80781814159343
9,99.62448236462683
10,87.47408236879652
11,36.00591195006265
12,0.0
13,49.9328120935381
14,31.081896947446488
15,48.52416063073908
16,0.0
17,73.90162535809137
18,88.0730397217061
19,21.6407086434274
20,23.492780218820233
21,79.96352324085548
22,22.97630731140345
23,76.43013455383391
24,3.8752699498070697
25,44.58991787553769
26,74.54882450537414
27,79.06722422997416
28,15.467088791162361
29,38.123298414288044
30,41.81229018234561
31,16.6290705546715
32,80.86385924819096
33,91.75784837643948
34,68.2229355078796
35,42.519568169680646
36,41.10469784706379
37,0.0
38,34.28963882425949
39,50.29085629576395
40,87.9164333379767
41,65.8334791746033
42,80.83544763351912
43,74.84153366148301
44,169.0427345793039
45,113.0705046157278
46,32.95762585419727
47,3.1570177874633956
48,77.36113527542389
49,102.48014703828963
50,113.90670515975248
51,49.70401637468373
52,108.85881978525046
53,102.19453574333389
54,89.25212437219875
55,59.253103782227235
56,98.54284155493295
57,48.207999532237814
58,56.90109797300696
59,122.85185651287517
60,105.75268779435197
61,37.70144247296349
62,48.97213033821337
63,92.17652979368532
64,46.40358585958234
65,15.95754739171042
66,23.790643899486717
67,50.053921750396384
68,27.52675133945241
69,26.337060907895573
70,52.42009099138238
71,109.57694013730526
72,52.60684988879376
73,38.11276474118476
74,41.83002902319395
75,18.355982658648102
76,1.482747915233908
77,110.17551843958478
78,51.65939287451716
79,79.09628968994464
80,52.32025315785081
81,20.632990858582858
82,78.2256505194436
83,36.390325584124525
84,86.69616815484117
85,63.22147876399216
86,68.88327927890472
87,77.31616601577488
88,61.82248945327777
89,0.0
90,100.9312951838459
91,126.82524577577394
92,98.96723980537064
93,25.152306658038064
94,54.81859861026408
95,34.63068578683442
96,27.34627232235496
97,53.415347166972225
98,110.96681952561832
99,70.26972915504281
100,29.356641708000335
101,39.5282125170183
102,50.788446845037384
103,114.53269245915968
104,58.17801861382074
105,62.312222980120296
106,21.444680931731156
107,80.03634005816794
108,64.46661569550453
109,33.98942881546177
110,43.97163135241096
111,115.09135920361018
112,75.45985069534535
113,66.51154277172878
114,0.0
115,112.18284232610509
116,74.40700473631735
117,46.43909935603946
118,28.801154915375974
119,51.065662176682366
120,86.09529148511214
121,77.63589811913812
122,83.47094738203556
123,53.46830383897556
124,129.45212374261786
125,51.144037411331055
126,19.97046986074492
127,81.97099550128348
128,63.3442431573687
129,87.97490527292892
130,60.28868364797706
131,71.12162892577697
132,0.5262209418091999
133,87.98902671646364
134,24.4468053244817
135,25.77462914123441
136,64.95088561653625
137,92.47349584956265
138,101.69424840780596
139,50.33014673233931
140,34.15299692857327
141,82.71931352613984
142,92.50978883563991
143,85.9675419175056
144,71.72943251706496
145,124.10679247735021
146,59.029467145043974
147,54.52847156259486
148,81.92621636678403
149,69.17006923661364
150,87.37192006269157
151,81.08590360818033
152,0.0
153,55.28452005513564
154,56.14558041645252
155,22.74029444133251
156,31.418118005573426
157,45.70361931937936
158,90.8294569242392
159,114.9089718646247
160,91.67139093165505
161,109.80629510153194
162,49.423380593573675
163,9.239191849570993
164,75.75859183970843
165,31.314112776045665
166,63.201979125908345
167,41.62008540305622
168,96.81420638376193
169,50.66098077218129
170,99.17643999843162
171,35.18539647879433
172,33.7311210824306
173,53.836106011745514
174,58.836156203276765
175,87.50475255084095
176,42.20962626141171
177,58.642236699665396
178,125.09032729066818
179,26.403215767102143
180,58.86168581896692
181,122.65145176369387
182,121.6073707200602
183,148.22444703508745
184,79.35862586829057
185,108.29311345528633
186,62.1306150070118
187,17.55216900819765
188,26.782366011028223
189,89.03368875153247
190,0.0
191,72.23127211113615
192,42.60908484145202
193,0.0
194,29.693760740885885
195,49.50284145706791
196,44.55523737428213
197,37.52285931045191
198,114.12235213037047
199,74.62362395684818
200,52.26308797718438
201,121.94729415716552
202,58.45170749855942
203,26.0931180674874
204,99.29259092185427
205,49.95452791139516
206,69.44422914959121
207,93.66476566171883
208,0.0
209,32.09504151186661
210,92.57515664386618
211,63.482664795244865
212,43.026665353675014
213,0.0
214,29.075636750073873
215,20.223286101936697
216,47.38504891525155
217,77.21654951723801
218,108.72826451210997
219,39.7365094032091
220,84.75573417432395
221,76.33063208052312
222,48.895572949028804
223,44.2799567565677
224,135.07572003024197
225,41.4198610864368
226,68.69220042303103
227,9.74661570011996
228,13.957288735895688
229,0.0
230,77.58486440955906
231,0.0
232,53.855999566438726
233,45.75784234395885
234,37.86780918025411
235,61.19712906052371
236,81.20645936117336
237,128.59333774728964
238,76.49482524950419
239,0.0
240,0.0
241,86.77924965564503
242,31.764711377918573
243,17.898139045591254
244,71.77575970182768
245,61.68706109209396
246,0.0
247,8.109505671891561
248,56.55804565957731
249,0.0
250,14.6400174258162
251,22.64936733934293
252,107.24122431797224
253,91.59969700804709
254,38.095902105648975
255,70.30707043870652
256,18.478083839945022
257,41.41588334243635
258,47.61382313060094
259,123.16997544970575
260,35.66927174206072
261,66.11173280952845
262,75.51076436561064
263,0.0
264,0.0
265,58.017775731437524
266,28.35811573757463
267,89.01716110192623
268,48.05583811650267
269,84.6974663177378
270,0.0
271,56.701541803177236
272,29.54868919542053
273,9.139057284457813
274,0.0
275,111.323217732545
276,68.86328717390772
277,16.92384717696072
278,87.52671603145563
279,18.501445745368567
280,82.51917167199994
281,46.23377034316899
282,60.41989361283336
283,50.12487762070284
284,78.67776673245416
285,85.27075834434748
286,49.002519713680286
287,39.724561008008635
288,45.04795396924047
289,38.64020426526187
290,39.32574668767358
291,44.836466389524404
292,80.11907170861738
293,50.862509317612734
294,0.0
295,52.593428452961
296,7.5551353113912185
297,23.75748828887385
298,31.59904258887709
299,53.61861498675993
300,9.67162350911218
301,80.86799171757791
302,60.75933960666728
303,0.0
304,31.21213480146133
305,80.52778389692989
306,52.049345777307835
307,31.296087863820524
